,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,lrp,label
434,r2-0019908,"[101, 2307, 7852, 7127, 1037, 2307, 18112, 1012, 2009, 2001, 2204, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['great', 'bread', 'indicates', 'a', 'great', 'bakery.', 'it', 'was', 'good.']","['great', 'bread', 'indicates', 'a', 'great', 'bakery.', 'it', 'was', 'good.']","[-0.033382635563611984, 0.006281953305006027, 0.05691400542855263, 0.0562201589345932, -0.00416563218459487, -0.06800500303506851, 0.027432916685938835, 0.03207812085747719, 0.053568750619888306]",positive
435,r2-0019909,"[101, 1045, 2066, 1037, 2843, 1997, 9440, 1998, 1045, 2052, 2360, 2027, 2079, 2092, 2007, 1996, 11843, 10447, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'like', 'a', 'lot', 'of', 'foods', 'and', 'i', 'would', 'say', 'they', 'do', 'well', 'with', 'the', 'malaysian', 'dishes.']","['i', 'like', 'a', 'lot', 'of', 'foods', 'and', 'i', 'would', 'say', 'they', 'do', 'well', 'with', 'the', 'malaysian', 'dishes.']","[-0.019049759954214096, 0.006931548472493887, 0.020451096817851067, -0.05114038288593292, -0.04558094963431358, 0.08316963911056519, 0.006719868630170822, -0.0046404218301177025, -0.008938740938901901, 0.0076744090765714645, -0.005942932795733213, -0.033368293195962906, -0.016492469236254692, 0.005361509043723345, 0.04638945683836937, 0.004283477086573839, -0.07747577875852585]",positive
436,r2-0019910,"[101, 1996, 6039, 3388, 1998, 7975, 2008, 4694, 1005, 1056, 5058, 1999, 11611, 2020, 11519, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'fillet', 'and', 'chicken', 'that', ""weren't"", 'wrapped', 'in', 'bacon', 'were', 'decent.']","['the', 'fillet', 'and', 'chicken', 'that', ""weren't"", 'wrapped', 'in', 'bacon', 'were', 'decent.']","[-0.03559768572449684, 0.01948532834649086, 0.03206474334001541, 0.019952334463596344, 0.0327766127884388, 0.005809046793729067, -0.030019868165254593, 0.03443622216582298, 0.04444648325443268, -0.002698221942409873, -0.044364798814058304]",positive
437,r2-0019911,"[101, 1045, 2699, 1037, 2047, 2173, 1012, 2028, 1997, 1996, 2190, 26666, 1045, 1005, 2310, 2412, 2018, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'tried', 'a', 'new', 'place.', 'one', 'of', 'the', 'best', 'spaghetti', ""i've"", 'ever', 'had.']","['i', 'tried', 'a', 'new', 'place.', 'one', 'of', 'the', 'best', 'spaghetti', ""i've"", 'ever', 'had.']","[0.028860963881015778, 0.04822763800621033, 0.02067551016807556, -0.01648961752653122, 0.06180093437433243, 0.015512371435761452, 0.04765995591878891, -0.032280001789331436, -0.0863545760512352, -0.03198217228055, -0.024761870503425598, -0.01414673961699009, 0.005102458875626326]",positive
438,r2-0019912,"[101, 1996, 4606, 2003, 2023, 2173, 2515, 2031, 10367, 15536, 8873, 2013, 1996, 2118, 1997, 4307, 1012, 2009, 2003, 1037, 2204, 2173, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'plus', 'is', 'this', 'place', 'does', 'have', 'visitor', 'wifi', 'from', 'the', 'university', 'of', 'illinois.', 'it', 'is', 'a', 'good', 'place.']","['the', 'plus', 'is', 'this', 'place', 'does', 'have', 'visitor', 'wifi', 'from', 'the', 'university', 'of', 'illinois.', 'it', 'is', 'a', 'good', 'place.']","[0.0022826548665761948, 0.027636049315333366, 0.011853368952870369, 0.01049195509403944, 0.003987884148955345, 0.0031285248696804047, -0.054028961807489395, 0.06610472500324249, 0.029512014240026474, -0.0252201110124588, -0.0009420088608749211, -0.008273719809949398, 0.05953133478760719, -0.02602756768465042, -0.012925938703119755, 0.010565566830337048, 0.029619675129652023, 0.10912775993347168, -0.005362441297620535]",positive
439,r2-0019913,"[101, 2009, 2001, 2205, 2204, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['it', 'was', 'too', 'good']","['it', 'was', 'too', 'good']","[0.08618482947349548, -0.09599381685256958, 0.0043930672109127045, -0.0439884252846241]",positive
440,r2-0019914,"[101, 2069, 2111, 2040, 3768, 2204, 5510, 2052, 4521, 2012, 1996, 2047, 4825, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['only', 'people', 'who', 'lack', 'good', 'taste', 'would', 'eat', 'at', 'the', 'new', 'restaurant.']","['only', 'people', 'who', 'lack', 'good', 'taste', 'would', 'eat', 'at', 'the', 'new', 'restaurant.']","[-0.07506243139505386, 0.029463352635502815, -0.013035847805440426, 0.019194696098566055, 0.051255494356155396, 0.02203349769115448, 0.018940912559628487, 0.015262958593666553, -0.11059819906949997, -0.021102091297507286, -0.021985627710819244, -0.03635217994451523]",negative
441,r2-0019915,"[101, 1996, 16137, 9072, 14629, 2071, 2022, 2170, 2919, 2069, 2011, 1996, 2332, 1997, 3163, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'mashed', 'potatoes', 'could', 'be', 'called', 'bad', 'only', 'by', 'the', 'king', 'of', 'ireland.']","['the', 'mashed', 'potatoes', 'could', 'be', 'called', 'bad', 'only', 'by', 'the', 'king', 'of', 'ireland.']","[-0.002256372943520546, 0.004810982849448919, -0.0014789716806262732, -0.03340970724821091, 0.032591771334409714, 0.021164948120713234, 0.04047117009758949, 0.023758573457598686, 0.029885580763220787, 0.008939187973737717, 0.0038092508912086487, 0.06262405961751938, 0.05984273552894592]",negative
442,r2-0019916,"[101, 2057, 24289, 2157, 2058, 2000, 1020, 7737, 3923, 3829, 1010, 2036, 2334, 2063, 2124, 2005, 3025, 20991, 1012, 2025, 2919, 2012, 2035, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'scooted', 'right', 'over', 'to', '6°', 'urban', 'kitchen,', 'also', 'locale', 'known', 'for', 'previous', 'turnover.', 'not', 'bad', 'at', 'all']","['we', 'scooted', 'right', 'over', 'to', '6°', 'urban', 'kitchen,', 'also', 'locale', 'known', 'for', 'previous', 'turnover.', 'not', 'bad', 'at', 'all']","[-0.045264873653650284, -0.023450983688235283, 0.01916705071926117, 5.880989192519337e-05, 0.001274628797546029, 0.06617248058319092, 0.00439871521666646, -0.017611272633075714, 0.012447388842701912, 0.012322635389864445, 0.04940173774957657, -0.02528201974928379, 0.019482620060443878, 0.02153100073337555, 0.0517740398645401, -0.03301007300615311, 0.030751585960388184, 0.016089443117380142]",positive
443,r2-0019917,"[101, 1045, 2001, 4527, 2055, 2026, 4668, 2000, 1996, 24792, 27333, 2072, 1010, 1045, 2245, 1045, 2052, 2293, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'was', 'surprised', 'about', 'my', 'reaction', 'to', 'the', 'mango', 'lassi,', 'i', 'thought', 'i', 'would', 'love', 'it.']","['i', 'was', 'surprised', 'about', 'my', 'reaction', 'to', 'the', 'mango', 'lassi,', 'i', 'thought', 'i', 'would', 'love', 'it.']","[0.055878810584545135, -0.008096044883131981, -0.054592374712228775, -0.028042325749993324, 0.02406337670981884, -0.010152038186788559, 0.009746664203703403, -0.04257946461439133, -0.030971750617027283, -0.020935965701937675, 0.026874084025621414, 0.03613928332924843, 0.022740190848708153, -0.003489725524559617, 0.023914329707622528, 0.015006236732006073]",positive
444,r2-0019919,"[101, 2065, 2017, 2066, 8761, 1998, 8488, 1010, 2059, 2023, 4550, 3309, 2003, 2025, 2005, 2017, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['if', 'you', 'like', 'disorder', 'and', 'chaos,', 'then', 'this', 'clean', 'hotel', 'is', 'not', 'for', 'you.']","['if', 'you', 'like', 'disorder', 'and', 'chaos,', 'then', 'this', 'clean', 'hotel', 'is', 'not', 'for', 'you.']","[-0.0010173993650823832, -0.012224013917148113, 0.009251506999135017, 0.01142642181366682, 0.00034927623346447945, -0.012832590378820896, 0.020668350160121918, -0.002396268304437399, -0.04536193236708641, 0.04985377937555313, -0.05131508782505989, 0.0020192309748381376, -0.007671209052205086, -0.021275807172060013]",negative
445,r2-0019921,"[101, 9608, 7597, 2445, 1996, 3737, 1998, 11712, 1012, 1045, 1005, 1040, 16755, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['reasonable', 'prices', 'given', 'the', 'quality', 'and', 'quantity.', ""i'd"", 'recommend']","['reasonable', 'prices', 'given', 'the', 'quality', 'and', 'quantity.', ""i'd"", 'recommend']","[-0.035150472074747086, -0.03799065202474594, -0.03883665055036545, -0.031263574957847595, -0.017990509048104286, 0.028438158333301544, -0.07433436065912247, -0.04177393019199371, 0.02096991427242756]",positive
446,r2-0019923,"[101, 2037, 20160, 5603, 4392, 1998, 10930, 27390, 2102, 2003, 2061, 4310, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['their', 'doogh', 'drink', 'and', 'yogurt', 'is', 'so', 'unique.']","['their', 'doogh', 'drink', 'and', 'yogurt', 'is', 'so', 'unique.']","[-0.043782513588666916, 0.0025978132616728544, 0.043791793286800385, 0.08387428522109985, -0.012869736179709435, 0.030096277594566345, -0.011747310869395733, -0.05550847202539444]",positive
447,r2-0019924,"[101, 2673, 2003, 11519, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['everything', 'is', 'decent.']","['everything', 'is', 'decent.']","[0.18479248881340027, 0.08159556984901428, 0.05508469045162201]",positive
448,r2-0019927,"[101, 1996, 7805, 5064, 3266, 2000, 2424, 2051, 2000, 4906, 2149, 1999, 2090, 15242, 2014, 10063, 1998, 4214, 2014, 6898, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'clerk', 'somehow', 'managed', 'to', 'find', 'time', 'to', 'fit', 'us', 'in', 'between', 'filing', 'her', 'nails', 'and', 'calling', 'her', 'boyfriend.']","['the', 'clerk', 'somehow', 'managed', 'to', 'find', 'time', 'to', 'fit', 'us', 'in', 'between', 'filing', 'her', 'nails', 'and', 'calling', 'her', 'boyfriend.']","[0.04169008135795593, 0.014410862699151039, 0.013819838874042034, 0.04518711939454079, 0.0033328125718981028, 0.03760946914553642, 0.03764323145151138, 0.010978449136018753, -0.024569766595959663, 0.07691065967082977, 0.0015153951244428754, 0.020897462964057922, 0.002484713913872838, 0.038949791342020035, -0.04956069961190224, 0.022960813716053963, -0.007886189967393875, 0.07872404158115387, -0.02210943214595318]",neutral
449,r2-0019928,"[101, 1996, 2833, 2001, 2366, 2205, 3435, 1998, 1996, 7852, 2001, 2205, 3730, 999, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'food', 'was', 'served', 'too', 'fast', 'and', 'the', 'bread', 'was', 'too', 'soft!']","['the', 'food', 'was', 'served', 'too', 'fast', 'and', 'the', 'bread', 'was', 'too', 'soft!']","[-0.00437193876132369, 0.04328171908855438, -0.00036706129321828485, -0.08495761454105377, -0.00924439262598753, -0.024946562945842743, -0.05948309227824211, 0.0007363749318756163, -0.026874123141169548, 0.004886091686785221, -0.005765434820204973, 0.01734914816915989]",negative
450,r2-0019929,"[101, 1037, 3371, 2101, 1010, 1996, 2694, 2097, 2175, 2039, 2195, 6833, 2066, 2009, 1005, 1055, 8679, 1012, 2029, 2003, 2025, 2204, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'minute', 'later,', 'the', 'tv', 'will', 'go', 'up', 'several', 'channels', 'like', ""it's"", 'possessed.', 'which', 'is', 'not', 'good.']","['a', 'minute', 'later,', 'the', 'tv', 'will', 'go', 'up', 'several', 'channels', 'like', ""it's"", 'possessed.', 'which', 'is', 'not', 'good.']","[-0.0006734049529768527, 0.01704365760087967, -0.021390696987509727, 0.0021752393804490566, -0.007630717009305954, -0.004959596786648035, -0.06947819888591766, 0.006676032207906246, 0.013553103432059288, -0.017145562916994095, 0.02897980995476246, 0.03026370331645012, 0.018150823190808296, 0.06240228936076164, 0.015267264097929, -0.01089530996978283, 0.0010492181172594428]",negative
451,r2-0019930,"[101, 6959, 2030, 4287, 2041, 7047, 2024, 2025, 2800, 2138, 2049, 2572, 11283, 5897, 2442, 2022, 5281, 2034, 11774, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['delivery', 'or', 'carry', 'out', 'options', 'are', 'not', 'available', 'because', 'its', 'ambience', 'must', 'be', 'experienced', 'firsthand.']","['delivery', 'or', 'carry', 'out', 'options', 'are', 'not', 'available', 'because', 'its', 'ambience', 'must', 'be', 'experienced', 'firsthand.']","[-0.004042854532599449, -0.0044547575525939465, 0.016142822802066803, 0.004545779898762703, 0.0018366144504398108, 0.02104605920612812, -0.06847772002220154, 0.005958656780421734, -0.0032239428255707026, -0.0032065697014331818, 0.02271641418337822, -0.01773643121123314, -0.0587930791079998, 0.003909753169864416, -0.009341182187199593]",negative
452,r2-0019932,"[101, 2045, 2001, 10256, 17964, 2021, 1045, 2921, 3241, 1005, 2023, 2097, 2175, 4248, 1010, 2026, 2519, 2024, 3403, 1012, 1005, 1045, 2001, 3308, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['there', 'was', 'mild', 'discomfort', 'but', 'i', 'kept', ""thinking'this"", 'will', 'go', 'quick,', 'my', 'feet', 'are', ""waiting.'i"", 'was', 'wrong.']","['there', 'was', 'mild', 'discomfort', 'but', 'i', 'kept', ""thinking'this"", 'will', 'go', 'quick,', 'my', 'feet', 'are', ""waiting.'i"", 'was', 'wrong.']","[-0.02232525497674942, -0.004180277232080698, -0.018455790355801582, 0.010794761590659618, 0.032062873244285583, 0.017330877482891083, 0.007180298678576946, 0.02589426375925541, 0.02414475567638874, -0.0013270466588437557, 0.023392099887132645, 0.007536744233220816, -0.04570147767663002, -0.004760472569614649, 0.08882728964090347, 0.028849249705672264, -0.001060760929249227]",negative
453,r2-0019934,"[101, 1045, 2134, 1005, 1056, 2568, 2065, 2026, 6240, 17798, 2001, 1015, 1013, 1016, 1996, 2946, 1999, 1996, 2203, 1012, 1045, 2001, 3407, 2007, 2121, 2126, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', ""didn't"", 'mind', 'if', 'my', 'meat', 'patty', 'was', '1', '/', '2', 'the', 'size', 'in', 'the', 'end.', 'i', 'was', 'happy', 'wither', 'way.']","['i', ""didn't"", 'mind', 'if', 'my', 'meat', 'patty', 'was', '1', '/', '2', 'the', 'size', 'in', 'the', 'end.', 'i', 'was', 'happy', 'wither', 'way.']","[-0.011134596541523933, 0.050709277391433716, -0.006972877774387598, 0.027954017743468285, -0.0020274484995752573, -0.021677428856492043, -0.00981893204152584, 0.0011644598562270403, -0.031356990337371826, -0.0126578938215971, -0.028201961889863014, 0.015828430652618408, -0.011919640004634857, -0.02718324586749077, 0.03549467772245407, -0.04956568032503128, -0.03503914549946785, -0.027857352048158646, 0.006911276839673519, 0.013235146179795265, -0.0028389631770551205]",positive
