,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
425,r2-0019895,"[0, 133, 317, 16, 1076, 1970, 455, 8, 10117, 3610, 6, 19, 5, 6696, 14, 32, 1665, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'place', 'is', 'alway', 'full', 'and', 'stays', 'busy,', 'with', 'the', 'drinks', 'that', 'are', 'served.']","['The', 'place', 'is', 'alway', 'full', 'and', 'stays', 'busy,', 'with', 'the', 'drinks', 'that', 'are', 'served.']","[3.9541679662658806, 3.410162750512172, 3.523200946462708, 3.8411872405631127, 2.979773583929511, 3.380626024007136, 3.6737572954662614, 4.064037767392662, 3.824025630463264, 6.793379702417238, 4.373418881333553, 3.5068866447245006, 3.731543098655348, 3.789323245317098]",neutral
426,r2-0019896,"[0, 10993, 7, 49, 2259, 15, 8314, 15886, 1214, 8, 55, 682, 7, 5, 19249, 3628, 2259, 4, 978, 51, 32, 5506, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['First', 'to', 'their', 'location', 'on', 'Thunderbird', 'Road', 'and', 'more', 'recently', 'to', 'the', 'Arrowhead', 'location.', 'Now', 'they', 'are', 'homeless']","['First', 'to', 'their', 'location', 'on', 'Thunderbird', 'Road', 'and', 'more', 'recently', 'to', 'the', 'Arrowhead', 'location.', 'Now', 'they', 'are', 'homeless']","[3.1042984240068394, 3.615974236196734, 2.6695084642177296, 2.310202827823734, 3.241356370475867, 3.497558803606875, 3.0413584647217675, 2.852467896543388, 3.3812485773100764, 3.587268459991996, 3.354963469363083, 3.1996676541445503, 3.4419523668397214, 3.012044132770206, 2.3864224452190563, 2.3945938898899506, 4.373122038031764, 3.807615785302396]",negative
427,r2-0019897,"[0, 970, 32, 70, 209, 31214, 2968, 32441, 15, 5, 2204, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['There', 'are', 'all', 'these', 'humorous', 'plaques', 'on', 'the', 'wall.']","['There', 'are', 'all', 'these', 'humorous', 'plaques', 'on', 'the', 'wall.']","[6.023386516431366, 5.138947255441894, 5.002426651280354, 4.814402713821191, 6.2513595559284045, 4.389124865556176, 4.906485416819571, 5.836322675876867, 5.4660704786786045]",neutral
428,r2-0019898,"[0, 30495, 13448, 32, 350, 203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Entrees', 'are', 'too', 'much.']","['Entrees', 'are', 'too', 'much.']","[6.940303019283613, 6.704204504676754, 7.508625339865397, 9.159737356274423]",negative
429,r2-0019899,"[0, 495, 6435, 179, 1599, 7046, 689, 630, 75, 17534, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Dunkin', 'Donuts', 'food', ""doesn't"", 'disappoint.']","['Dunkin', 'Donuts', 'food', ""doesn't"", 'disappoint.']","[5.140058924758795, 4.129509708613622, 5.473372287872157, 6.83389185215388, 4.443673314721155]",positive
430,r2-0019901,"[0, 1106, 47, 770, 402, 1823, 6, 47, 56, 275, 679, 11, 8375, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['If', 'you', 'wanted', 'something', 'extra,', 'you', 'had', 'best', 'believe', 'in', 'magic.']","['If', 'you', 'wanted', 'something', 'extra,', 'you', 'had', 'best', 'believe', 'in', 'magic.']","[3.8584935186209104, 3.4958833473175956, 3.5189699717806966, 4.02451763931699, 3.582443238746243, 8.633354419346398, 3.8908252855244125, 4.4805199550723, 4.875336003084423, 3.927130194013574, 5.729162090055417]",neutral
431,r2-0019902,"[0, 26170, 5686, 88, 5, 33007, 13, 10, 828, 7, 146, 103, 86, 1323, 150, 127, 1141, 21, 3027, 11, 41, 4916, 4, 152, 16, 10, 372, 317, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Popped', 'into', 'the', 'bookstore', 'for', 'a', 'bit', 'to', 'make', 'some', 'time', 'pass', 'while', 'my', 'wife', 'was', 'nearby', 'in', 'an', 'appointment.', 'This', 'is', 'a', 'great', 'place.']","['Popped', 'into', 'the', 'bookstore', 'for', 'a', 'bit', 'to', 'make', 'some', 'time', 'pass', 'while', 'my', 'wife', 'was', 'nearby', 'in', 'an', 'appointment.', 'This', 'is', 'a', 'great', 'place.']","[2.9794848688503137, 1.8840689614142352, 2.3417989364153566, 2.445476346740944, 2.2242555374227213, 3.2226035482536766, 2.56090008379203, 2.4246729607013875, 2.592856039064457, 2.743732346981917, 2.2460470933605987, 2.0563283400856176, 2.5678879603890827, 2.255678008394408, 2.1277050437532514, 2.119855598859398, 2.6009849262086253, 3.254896391477431, 2.834297064588053, 2.7077360779701096, 2.5618312188168377, 3.1909154515643183, 2.6478644413585783, 2.3471131925240685, 3.2103004900378616]",positive
432,r2-0019903,"[0, 100, 2740, 5, 1675, 8, 24, 29143, 15455, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'ordered', 'the', 'regular', 'and', 'it', 'tasted', 'nasty.']","['I', 'ordered', 'the', 'regular', 'and', 'it', 'tasted', 'nasty.']","[4.776550280700571, 4.895007013432826, 5.332633445021145, 6.206246226906951, 6.2390145896425615, 6.27434914947082, 5.593320778383642, 6.034765492800423]",negative
433,r2-0019907,"[0, 3684, 11, 70, 6, 52, 56, 10, 16219, 5820, 259, 4, 3997, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['All', 'in', 'all,', 'we', 'had', 'a', 'pleasant', 'meal', 'here.', 'incredible']","['All', 'in', 'all,', 'we', 'had', 'a', 'pleasant', 'meal', 'here.', 'incredible']","[4.730141997293048, 5.357760430048373, 3.971970048826873, 8.464835257085504, 4.6723607509584015, 4.446402642910659, 4.42643861049281, 4.618369506664427, 3.808256580606685, 5.7172173025054915]",positive
434,r2-0019908,"[0, 19065, 8084, 8711, 10, 372, 22428, 4, 85, 21, 205, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Great', 'bread', 'indicates', 'a', 'great', 'bakery.', 'It', 'was', 'good.']","['Great', 'bread', 'indicates', 'a', 'great', 'bakery.', 'It', 'was', 'good.']","[4.66923384671859, 4.55095349946308, 5.752562476671393, 5.681295549565082, 3.9038545574400905, 4.745701545206406, 5.836057376160717, 4.8845195791307265, 5.318855124297587]",positive
435,r2-0019909,"[0, 100, 101, 10, 319, 9, 6592, 8, 38, 74, 224, 51, 109, 157, 19, 5, 8196, 4113, 811, 10230, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'like', 'a', 'lot', 'of', 'foods', 'and', 'I', 'would', 'say', 'they', 'do', 'well', 'with', 'the', 'malaysian', 'dishes.']","['I', 'like', 'a', 'lot', 'of', 'foods', 'and', 'I', 'would', 'say', 'they', 'do', 'well', 'with', 'the', 'malaysian', 'dishes.']","[2.8595412093941697, 2.513054001380961, 3.7714249076949757, 3.3852091500676087, 2.8954930716459706, 2.9270238853528743, 3.485232690776041, 2.64261968135784, 3.085724056399781, 3.4976384869840627, 3.4424950239614365, 3.311198624370537, 4.131052634980268, 4.082217670646094, 3.5412752481208676, 3.487534406316872, 2.795626821540379]",positive
436,r2-0019910,"[0, 133, 14242, 2716, 8, 5884, 14, 3559, 75, 8144, 11, 18599, 58, 7297, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'fillet', 'and', 'chicken', 'that', ""weren't"", 'wrapped', 'in', 'bacon', 'were', 'decent.']","['The', 'fillet', 'and', 'chicken', 'that', ""weren't"", 'wrapped', 'in', 'bacon', 'were', 'decent.']","[4.467636800379168, 3.135213830793576, 3.238894031909641, 5.0646205035345755, 3.479765445030709, 4.6185328720387755, 4.8104237483049, 4.165857156308664, 3.4184700945009356, 5.13027890404158, 3.4881244852949327]",positive
437,r2-0019911,"[0, 100, 1381, 10, 92, 317, 4, 509, 9, 5, 275, 33362, 38, 348, 655, 56, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'tried', 'a', 'new', 'place.', 'One', 'of', 'the', 'best', 'spaghetti', ""I've"", 'ever', 'had.']","['I', 'tried', 'a', 'new', 'place.', 'One', 'of', 'the', 'best', 'spaghetti', ""I've"", 'ever', 'had.']","[3.3578265246911307, 3.6857604640953183, 4.953846445457387, 3.4797220512780167, 3.5829234885838455, 4.793724925656743, 4.4958577504054995, 3.5919727053541375, 4.065196804846012, 4.324872645829525, 3.775612170548543, 2.7952292758180697, 3.7752126098430696]",positive
438,r2-0019912,"[0, 133, 2704, 16, 42, 317, 473, 33, 13338, 42387, 31, 5, 589, 9, 3882, 4, 85, 16, 10, 205, 317, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'plus', 'is', 'this', 'place', 'does', 'have', 'visitor', 'wifi', 'from', 'the', 'University', 'of', 'Illinois.', 'It', 'is', 'a', 'good', 'place.']","['The', 'plus', 'is', 'this', 'place', 'does', 'have', 'visitor', 'wifi', 'from', 'the', 'University', 'of', 'Illinois.', 'It', 'is', 'a', 'good', 'place.']","[3.1436233164215004, 2.584545976219735, 2.8411261236123337, 3.1601026005600072, 2.6656620168782683, 3.2163663705489074, 2.893701971852145, 3.4727251452616468, 2.6742196299251493, 3.497114470469882, 3.2170643637902416, 2.610069730738692, 3.272487714679863, 3.1012082376198538, 3.8624510656395894, 3.3738423747514052, 3.297225986758291, 4.393986004474725, 2.9032781122758227]",positive
439,r2-0019913,"[0, 243, 21, 350, 205, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['It', 'was', 'too', 'good']","['It', 'was', 'too', 'good']","[10.343986129134876, 9.29478758131481, 10.806371117347888, 9.479058761590672]",positive
440,r2-0019914,"[0, 19933, 82, 54, 1762, 205, 5840, 74, 3529, 23, 5, 92, 2391, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Only', 'people', 'who', 'lack', 'good', 'taste', 'would', 'eat', 'at', 'the', 'new', 'restaurant.']","['Only', 'people', 'who', 'lack', 'good', 'taste', 'would', 'eat', 'at', 'the', 'new', 'restaurant.']","[5.061688760185485, 3.487916492137465, 4.121041719605016, 4.186222900910114, 4.18996971155728, 4.801300552608326, 4.411757574814676, 3.640027340001588, 4.872979881551408, 5.056289667598043, 4.124448929904925, 3.7410951479731867]",negative
441,r2-0019915,"[0, 133, 35455, 15042, 115, 28, 373, 1099, 129, 30, 5, 8453, 9, 2487, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['The', 'mashed', 'potatoes', 'could', 'be', 'called', 'bad', 'only', 'by', 'the', 'king', 'of', 'Ireland.']","['The', 'mashed', 'potatoes', 'could', 'be', 'called', 'bad', 'only', 'by', 'the', 'king', 'of', 'Ireland.']","[3.962866041043867, 3.400709519888332, 3.6136734373034187, 3.674222943329881, 4.94068275624659, 3.938249649805055, 3.6606929732005833, 4.16285146861197, 6.139597265633861, 4.315442544215306, 5.375300100085547, 3.6651213748905658, 2.951762778413339]",negative
442,r2-0019916,"[0, 170, 2850, 9210, 196, 235, 81, 7, 231, 12938, 8595, 11580, 6, 67, 38879, 684, 13, 986, 10119, 4, 45, 1099, 23, 70, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['We', 'scooted', 'right', 'over', 'to', '6°', 'Urban', 'Kitchen,', 'also', 'locale', 'known', 'for', 'previous', 'turnover.', 'not', 'bad', 'at', 'all']","['We', 'scooted', 'right', 'over', 'to', '6°', 'Urban', 'Kitchen,', 'also', 'locale', 'known', 'for', 'previous', 'turnover.', 'not', 'bad', 'at', 'all']","[2.877428555002814, 2.26166233669674, 2.388673711182335, 3.19597323593087, 2.4610620068971905, 2.9331504561606008, 3.1374629727450167, 2.8120438069237434, 2.3294374039352106, 2.6328476570854997, 2.5374286720847468, 5.6274991962652905, 3.0298518603556728, 3.2685334327858717, 3.394742672689839, 3.8259363576824903, 3.729651727673015, 3.027500225161751]",positive
443,r2-0019917,"[0, 100, 21, 3911, 59, 127, 4289, 7, 5, 32184, 784, 23838, 6, 939, 802, 939, 74, 657, 24, 4, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['I', 'was', 'surprised', 'about', 'my', 'reaction', 'to', 'the', 'mango', 'lassi,', 'i', 'thought', 'i', 'would', 'love', 'it.']","['I', 'was', 'surprised', 'about', 'my', 'reaction', 'to', 'the', 'mango', 'lassi,', 'i', 'thought', 'i', 'would', 'love', 'it.']","[2.7350204480092706, 3.0078195726557673, 2.4579833719925603, 3.1806913296576105, 2.766826217151172, 3.12852437628348, 3.7046531866580614, 3.243772232982864, 3.5791429808475965, 2.6775008676841754, 2.7165597224597198, 6.3449976097921414, 2.853964700396829, 3.388702899121914, 2.7212452079791003, 3.491364253471119]",negative
444,r2-0019919,"[0, 1106, 47, 101, 8364, 8, 7724, 6, 172, 42, 2382, 2303, 16, 45, 13, 47, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['If', 'you', 'like', 'disorder', 'and', 'chaos,', 'then', 'this', 'clean', 'hotel', 'is', 'not', 'for', 'you.']","['If', 'you', 'like', 'disorder', 'and', 'chaos,', 'then', 'this', 'clean', 'hotel', 'is', 'not', 'for', 'you.']","[3.140960832969439, 2.903096921572913, 2.795875533633144, 3.5539597453225147, 3.445157031563057, 3.529015740381497, 7.353440756447427, 4.0546029780796475, 3.8202071950073977, 3.4934396836563564, 3.6864794491493806, 3.311551289921131, 3.8083148923943355, 4.929360254073435]",positive
445,r2-0019921,"[0, 9064, 44640, 850, 576, 5, 1318, 8, 16363, 4, 939, 1017, 5940, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Reasonable', 'prices', 'given', 'the', 'quality', 'and', 'quantity.', ""i'd"", 'recommend']","['Reasonable', 'prices', 'given', 'the', 'quality', 'and', 'quantity.', ""i'd"", 'recommend']","[4.867902641641649, 3.885981688351116, 3.9911881717215225, 5.317630708927873, 5.161145512582559, 4.590731120049951, 5.2575416849216206, 4.754836153046079, 6.528298248043248]",positive
446,r2-0019923,"[0, 16837, 1832, 28552, 4076, 8, 24351, 16, 98, 2216, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","['Their', 'Doogh', 'drink', 'and', 'yogurt', 'is', 'so', 'unique.']","['Their', 'Doogh', 'drink', 'and', 'yogurt', 'is', 'so', 'unique.']","[5.727939294389659, 5.571931484944032, 4.797654959765213, 4.394018446267849, 6.3076063694219116, 5.1612143501749514, 5.628994531641976, 5.760754942417926]",positive
