,originaldata_id,tokens_input_ids,tokens_input,tokens_merged,attention,label
370,r2-0019818,"[2, 48, 25, 14, 209, 20, 162, 100, 42, 259, 20, 990, 65, 14, 3289, 16, 154, 5425, 22, 18, 932, 201, 133, 1017, 1088, 1220, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['this', 'is', 'the', 'place', 'to', 'go', 'if', 'you', 'want', 'to', 'hear', 'all', 'the', 'details', 'of', 'your', ""nurse's"", 'private', 'life', 'while', 'getting', 'medical', 'attention.']","['this', 'is', 'the', 'place', 'to', 'go', 'if', 'you', 'want', 'to', 'hear', 'all', 'the', 'details', 'of', 'your', ""nurse's"", 'private', 'life', 'while', 'getting', 'medical', 'attention.']","[1.7089560825928196, 1.718779395299824, 1.3589072026852542, 1.3785729961422526, 1.3763500918657106, 1.4067391251087036, 1.7418330578775816, 1.5542979946092785, 1.3208538533580165, 1.1848723620645845, 1.4801308173706251, 1.2001625494616877, 1.4241798281612976, 1.9269350575803843, 1.6355004001764408, 2.0524148394121875, 2.2842559718833355, 1.2980623164812204, 1.2541174864110698, 1.4727347256654653, 1.6264731187937105, 1.8491662819340176, 1.6281013706498955]",positive
371,r2-0019819,"[2, 59, 57, 21, 1954, 5988, 3155, 15, 17, 67, 21, 421, 13744, 5988, 26, 206, 208, 16, 14, 877, 9, 14, 5988, 25, 510, 896, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['they', 'have', 'a', 'daily', 'bread', 'selection,', 'and', 'also', 'a', 'different', 'specialty', 'bread', 'for', 'each', 'day', 'of', 'the', 'week.', 'the', 'bread', 'is', 'really', 'bad.']","['they', 'have', 'a', 'daily', 'bread', 'selection,', 'and', 'also', 'a', 'different', 'specialty', 'bread', 'for', 'each', 'day', 'of', 'the', 'week.', 'the', 'bread', 'is', 'really', 'bad.']","[2.156824656908187, 1.5274675379168914, 1.241336180241059, 1.4377327119879937, 1.1874853046030105, 1.2214047586956143, 1.599978179983065, 1.5964182383452985, 1.36107657679356, 1.2550952946628244, 1.2515855469457866, 1.6359044307722932, 1.2250865421600363, 1.496911670256756, 1.3871448329901859, 1.4650421938538776, 1.31457385769091, 1.3487741681072725, 1.8805341847315105, 3.2580243277117744, 1.8790037715203962, 1.6003063100614736, 1.9538898979538242]",negative
372,r2-0019820,"[2, 31, 7200, 277, 59, 57, 109, 16, 14, 246, 1968, 27755, 18, 19, 14, 217, 15, 362, 59, 221, 22, 38, 3250, 105, 86, 212, 9, 59, 629, 51, 17188, 168, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'personally', 'think', 'they', 'have', 'some', 'of', 'the', 'best', 'fish', 'tacos', 'in', 'the', 'area,', 'though', 'they', ""don't"", 'push', 'them', 'so', 'much.', 'they', 'rock', 'my', 'socks', 'off.']","['i', 'personally', 'think', 'they', 'have', 'some', 'of', 'the', 'best', 'fish', 'tacos', 'in', 'the', 'area,', 'though', 'they', ""don't"", 'push', 'them', 'so', 'much.', 'they', 'rock', 'my', 'socks', 'off.']","[1.5096276135325801, 1.3769056589120146, 1.4654228828201614, 1.4592134519513027, 1.406500823265865, 1.103839887470587, 1.222836113719878, 1.2882506807518832, 1.2285645211404723, 1.2737329059345852, 1.5588043687632187, 1.0481393567069206, 1.3543867290652505, 1.1820266815100509, 1.0104030016688066, 1.6026009497254203, 1.257056203752844, 1.5045637491133685, 1.2275732936037282, 1.0767318526902083, 1.3866725214194648, 1.4306206911993642, 1.1911962194711636, 1.1096340980609074, 1.1491487308976416, 2.758264543812442]",positive
373,r2-0019821,"[2, 21, 265, 2273, 17, 18013, 93, 15, 47, 30, 22, 18, 114, 20, 51, 3576, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['a', 'little', 'dry', 'and', 'chewy,', 'but', ""that's"", 'just', 'to', 'my', 'taste!']","['a', 'little', 'dry', 'and', 'chewy,', 'but', ""that's"", 'just', 'to', 'my', 'taste!']","[2.0035288978747188, 1.8802021104253483, 1.5731004990626007, 1.677388938461297, 1.7089077260613679, 1.4569427385075133, 2.0522844184124587, 2.3221924616214933, 2.1154941678222667, 1.682847984708711, 1.7708000510320723]",positive
374,r2-0019822,"[2, 31, 296, 80, 185, 31, 23, 2094, 51, 1952, 17, 417, 20, 747, 26, 4311, 59, 41, 5666, 12011, 86, 31, 289, 31, 22, 43, 590, 32, 21, 999, 9, 32, 23, 2715, 32, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['i', 'went', 'there', 'because', 'i', 'was', 'walking', 'my', 'dog', 'and', 'wanted', 'to', 'stop', 'for', 'lunch', 'they', 'had', 'outdoor', 'seating', 'so', 'i', 'thought', ""i'd"", 'give', 'it', 'a', 'shot.', 'it', 'was', 'worth', 'it']","['i', 'went', 'there', 'because', 'i', 'was', 'walking', 'my', 'dog', 'and', 'wanted', 'to', 'stop', 'for', 'lunch', 'they', 'had', 'outdoor', 'seating', 'so', 'i', 'thought', ""i'd"", 'give', 'it', 'a', 'shot.', 'it', 'was', 'worth', 'it']","[1.3339612840196537, 1.3971745935424504, 1.0630772753060869, 1.4477421171808513, 1.0444527578211409, 1.2889131484960197, 1.1796433273782212, 1.0459609538622217, 1.2084908654949702, 1.1873080759977124, 1.1689404564237635, 1.0039600956419041, 1.2574908283955668, 1.3414271117045198, 1.2824507398716232, 1.4604921343805368, 1.2101996418563252, 1.0657716249079634, 1.36637422194916, 1.1974119524539875, 1.1879685413273746, 1.5208438608809403, 1.2261922484782026, 1.033893834130723, 1.1889705157269144, 1.7220372992696762, 1.391892011671657, 1.1826800978734553, 1.8958912661973026, 2.9719134704932277, 1.6350765959847637]",positive
375,r2-0019823,"[2, 14, 1718, 2448, 8390, 23, 3145, 69, 19, 21, 10835, 93, 21637, 5385, 16, 7118, 17, 7768, 79, 17976, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'store', 'bought', 'cake', 'was', 'coated', 'in', 'a', 'waxy', 'tasting', 'layer', 'of', 'chocolate', 'and', 'marshmallow.']","['the', 'store', 'bought', 'cake', 'was', 'coated', 'in', 'a', 'waxy', 'tasting', 'layer', 'of', 'chocolate', 'and', 'marshmallow.']","[2.7004493264711016, 2.0917798261911127, 2.166495961375897, 1.805864574628381, 2.255549591485135, 1.4158025528323268, 1.2727264058361984, 1.7212166982718755, 1.3975441213178894, 1.1843497275921264, 1.1290914363958067, 1.3315275470871284, 1.5658182525164286, 1.6698467240539459, 1.8144859243614513]",neutral
376,r2-0019824,"[2, 14, 25331, 35, 14, 431, 2911, 23, 67, 510, 15600, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'receptionist', 'at', 'the', 'front', 'desk', 'was', 'also', 'really', 'helpful.']","['the', 'receptionist', 'at', 'the', 'front', 'desk', 'was', 'also', 'really', 'helpful.']","[3.285949283616264, 3.6711756557625193, 1.9398204682081785, 1.6622004477604033, 1.5515336153075907, 1.6014581038700437, 2.5202794076714086, 1.764115964131253, 1.839116304384421, 3.669842614714875]",positive
377,r2-0019825,"[2, 794, 21, 78, 209, 9, 3208, 137, 9, 264, 974, 20, 164, 423, 4148, 4522, 49, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['tried', 'a', 'new', 'place.', 'waited', '1.5', 'hours', 'to', 'get', 'served', 'hibachi.']","['tried', 'a', 'new', 'place.', 'waited', '1.5', 'hours', 'to', 'get', 'served', 'hibachi.']","[2.608600730860194, 1.5057839339302592, 1.3588839685299834, 1.4499941898062954, 3.3850061107324683, 2.6959842118282253, 1.7960489766780199, 2.5262826086102175, 1.4674031510484302, 2.0479446057635857, 1.7471337544909373]",negative
378,r2-0019826,"[2, 243, 3034, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['never', 'buy']","['never', 'buy']","[6.095142267984955, 7.094193785953708]",neutral
379,r2-0019827,"[2, 14, 24299, 23, 266, 3221, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'octopus', 'was', 'too', 'wet.']","['the', 'octopus', 'was', 'too', 'wet.']","[3.7083034994513824, 3.539641378267902, 2.951482299466529, 2.4383022040698896, 2.8295098399185625]",negative
380,r2-0019829,"[2, 95, 41, 21, 5803, 508, 2305, 17, 46, 86, 3365, 76, 95, 1568, 15, 32, 23, 21, 374, 788, 20, 1826, 20, 382, 188, 247, 14, 298, 891, 8289, 9466, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'had', 'a', 'terrible', 'business', 'trip', 'and', 'were', 'so', 'angry', 'when', 'we', 'arrived,', 'it', 'was', 'a', 'great', 'return', 'to', 'normal', 'to', 'once', 'again', 'take', 'the', 'showtime', 'tours', 'shuttle.']","['we', 'had', 'a', 'terrible', 'business', 'trip', 'and', 'were', 'so', 'angry', 'when', 'we', 'arrived,', 'it', 'was', 'a', 'great', 'return', 'to', 'normal', 'to', 'once', 'again', 'take', 'the', 'showtime', 'tours', 'shuttle.']","[1.7084509426639842, 1.271381079963395, 1.0603688632400865, 1.4531076228587183, 1.1899309865075984, 1.1214887911465303, 1.2965228829704465, 1.3141402681646694, 1.0381317760968818, 1.5480058643163435, 1.4589471393716575, 1.2549038214601218, 1.4778620850538322, 1.848939306643798, 1.4137699467792633, 1.2896027057467638, 1.0854225203074486, 1.282824002656556, 1.3973626838145323, 1.2713096173518987, 1.4291624183501446, 1.5036651772606455, 1.2985805778878485, 1.34484480630312, 1.7484370135084784, 1.4063591626022949, 1.099983188826729, 0.9667333762740971]",positive
381,r2-0019830,"[2, 98, 25, 14, 126, 880, 20, 60, 48, 25, 896, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['what', 'is', 'the', 'world', 'coming', 'to?', 'this', 'is', 'bad.']","['what', 'is', 'the', 'world', 'coming', 'to?', 'this', 'is', 'bad.']","[2.5717465561965556, 1.9209829880110714, 1.7915186314972007, 2.1797608513058515, 1.7165719588244281, 1.8339779451729752, 3.7005513950585094, 1.9774279411071882, 2.147913310863745]",negative
382,r2-0019831,"[2, 95, 868, 20, 340, 20, 15825, 341, 17, 32, 292, 101, 21, 374, 209, 20, 4546, 70, 9, 31, 129, 4939, 44, 97, 76, 17336, 2855, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'decided', 'to', 'come', 'to', 'whiskey', 'river', 'and', 'it', 'looked', 'like', 'a', 'great', 'place', 'to', 'hang', 'out.', 'i', 'will', 'definitely', 'be', 'back', 'when', 'pigs', 'fly.']","['we', 'decided', 'to', 'come', 'to', 'whiskey', 'river', 'and', 'it', 'looked', 'like', 'a', 'great', 'place', 'to', 'hang', 'out.', 'i', 'will', 'definitely', 'be', 'back', 'when', 'pigs', 'fly.']","[1.7340933946667412, 1.8609599206835066, 1.186192755824797, 1.2932368719424243, 1.308129272395214, 1.2515186623471013, 1.3197147646088263, 1.4833149494201925, 1.3565464290462368, 1.5359554524292984, 1.1571562627513472, 1.0414101906569986, 1.1130704870623978, 1.1302700388879803, 1.3448649235731707, 1.476098241141335, 1.0621257422929193, 2.6926067687597772, 1.6597915575424838, 2.047624639922042, 1.6815479769986474, 1.7045309764203436, 1.3548138674578194, 2.146214637088912, 1.7544437420338916]",positive
383,r2-0019832,"[2, 52, 28, 254, 54, 3800, 28, 14, 1035, 54, 655, 60, 24, 25, 21, 374, 8915, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['not', 'as', 'good', 'or', 'cook', 'as', 'the', 'sister', 'or', 'brother?', 'he', 'is', 'a', 'great', 'chef.']","['not', 'as', 'good', 'or', 'cook', 'as', 'the', 'sister', 'or', 'brother?', 'he', 'is', 'a', 'great', 'chef.']","[2.0018375549118423, 1.4966303456801417, 1.531960100755368, 1.8438323064586848, 1.782394457702584, 1.5540264335661553, 1.512558083077524, 1.5648835496302524, 1.8255343639786372, 1.6807985584342298, 3.4189365201749826, 2.400176513376606, 2.4757576598776994, 1.7369360181270428, 1.713493289376831]",positive
384,r2-0019833,"[2, 109, 16, 66, 4008, 6368, 50, 374, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['some', 'of', 'their', 'protein', 'options', 'are', 'great.']","['some', 'of', 'their', 'protein', 'options', 'are', 'great.']","[2.5042150920691975, 1.9731600770660536, 2.632242879197883, 3.1121595643067432, 2.8308139417636498, 2.9658480518739534, 2.3122764599534547]",positive
385,r2-0019834,"[2, 95, 46, 9289, 17, 1375, 292, 84, 14, 9553, 9, 32, 23, 5803, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['we', 'were', 'seated', 'and', 'immediately', 'looked', 'over', 'the', 'drinks.', 'it', 'was', 'terrible.']","['we', 'were', 'seated', 'and', 'immediately', 'looked', 'over', 'the', 'drinks.', 'it', 'was', 'terrible.']","[2.731532749219691, 2.0740156422145843, 2.3047306622147237, 1.9631439702496927, 1.8901818961127532, 2.023118928809198, 1.307831920027249, 1.7825951340882629, 2.1036971026185327, 3.7402624258773076, 1.9713510416832862, 1.932187362342594]",negative
386,r2-0019835,"[2, 1765, 111, 3583, 374, 35, 14, 2254, 100, 42, 41, 2330, 18527, 5447, 19, 17, 711, 22, 38, 990, 61, 4481, 84, 14, 1576, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ringo', 'sounded', 'great', 'at', 'the', 'concert', 'if', 'you', 'had', 'earplugs', 'in', 'and', ""couldn't"", 'hear', 'him', 'sing', 'over', 'the', 'recording']","['ringo', 'sounded', 'great', 'at', 'the', 'concert', 'if', 'you', 'had', 'earplugs', 'in', 'and', ""couldn't"", 'hear', 'him', 'sing', 'over', 'the', 'recording']","[1.3400019979853792, 1.2749446789692855, 2.115413356514019, 1.3473940609218704, 1.4691023077845582, 1.50445443289922, 1.8978878950723979, 2.14544763558046, 1.9015337056265535, 1.2418252191348902, 1.260336124722436, 1.050530268009202, 1.4450872880745496, 1.622057334230711, 1.7321594277381633, 1.8523782586901576, 1.3190640796320772, 1.4209192080700208, 1.6874488486743278]",negative
387,r2-0019837,"[2, 226, 53, 18551, 14, 4346, 9, 48, 209, 25, 254, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['another', 'one', 'bites', 'the', 'dust.', 'this', 'place', 'is', 'good.']","['another', 'one', 'bites', 'the', 'dust.', 'this', 'place', 'is', 'good.']","[2.56819260067713, 1.8876434265652917, 3.064761023215146, 2.102939947122945, 2.1834120914339334, 4.0899352667812225, 2.0901261333949037, 2.1826692702821973, 2.511801604896655]",positive
388,r2-0019840,"[2, 243, 162, 20, 17679, 85, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['never', 'go', 'to', 'sparkle', 'time.']","['never', 'go', 'to', 'sparkle', 'time.']","[3.9917930424534376, 2.7387937498769666, 2.6662850439439056, 3.856892143014586, 2.0289084860897924]",negative
389,r2-0019842,"[2, 14, 365, 25, 510, 15850, 263, 1595, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['the', 'service', 'is', 'really', 'sluggish.']","['the', 'service', 'is', 'really', 'sluggish.']","[3.4627204557807376, 3.070604788376343, 3.263293463208883, 2.4435315163102653, 2.442840930975561]",negative
